ID,단원,난이도,문제,정답,풀이
grade3_2st_step_530,2-5단원. 들이와 무게 (L / mL / kg / g),7,수박 한 통의 무게로 가장 알맞은 것은?,약 5$kg$,"수박은 꽤 묵직하지? 5$g$은 깃털 같고, 50$kg$은 사람 몸무게니까 5$kg$이 가장 적당해."
grade3_2st_step_531,2-5단원. 들이와 무게 (L / mL / kg / g),7,9$kg$ 500$g$ + 800$g$의 값은?,10$kg$ 300$g$,"$g$끼리 더하면 1300$g$이지? 여기서 1$kg$을 올려주면 원래 있던 9$kg$이 10$kg$이 되고 300$g$이 남아."
grade3_2st_step_532,2-5단원. 들이와 무게 (L / mL / kg / g),7,욕조에 가득 담긴 물의 양을 재기에 좋은 단위는?,$L$,"욕조는 아주 크지? 여기 담긴 물을 $mL$로 세면 숫자가 너무 커지니까 $L$(리터) 단위를 써야 해."
grade3_2st_step_533,2-5단원. 들이와 무게 (L / mL / kg / g),7,클립 한 개의 무게를 재기에 가장 좋은 단위는?,$g$,"클립은 아주 가벼워. $kg$ 단위를 쓰기엔 너무 미미하니까 작은 단위인 $g$(그램)을 사용한단다."
grade3_2st_step_534,2-5단원. 들이와 무게 (L / mL / kg / g),7,15$L$ 200$mL$는 몇 $mL$입니까?,15200$mL$,"15$L$는 15000$mL$지? 거기에 200$mL$를 더해주기만 하면 돼. 0의 자릿수를 잘 맞춰서 써보렴!"
grade3_2st_step_535,2-5단원. 들이와 무게 (L / mL / kg / g),7,8$kg$에서 1$kg$ 200$g$을 빼면?,6$kg$ 800$g$,"8$kg$을 7$kg$ 1000$g$으로 바꿔서 빼보자. 1000에서 200 빼면 800$g$, 7에서 1 빼면 6$kg$이 된단다."
grade3_2st_step_536,2-5단원. 들이와 무게 (L / mL / kg / g),7,들이를 비교할 때 직접 부어보는 방법을 무엇이라 하나요?,직접 비교,"그릇에 물을 가득 담아 다른 그릇에 부어보며 어디가 더 많이 들어가는지 확인하는 걸 직접 비교라고 해."
grade3_2st_step_537,2-5단원. 들이와 무게 (L / mL / kg / g),7,우유 200$mL$를 5팩 마시면 모두 몇 $L$일까요?,1$L$,"$200 \times 5 = 1000$이지? 1000$mL$는 바로 1$L$와 같단다. 우유 5팩이 모여 큰 통 하나가 됐네!"
grade3_2st_step_538,2-5단원. 들이와 무게 (L / mL / kg / g),7,밀가루 1$kg$ 400$g$과 800$g$을 합치면?,2$kg$ 200$g$,"400과 800을 더하면 1200$g$이지? 1000$g$을 1$kg$으로 올리면 총 2$kg$ 200$g$이 된단다."
grade3_2st_step_539,2-5단원. 들이와 무게 (L / mL / kg / g),7,어떤 통의 들이가 1$L$ 500$mL$입니다 3통의 전체 들이는?,4$L$ 500$mL$,"1$L$ 500$mL$를 세 번 더해보자. $L$는 3$L$가 되고 $mL$는 1500$mL$가 되지? 정리하면 4$L$ 500$mL$야."
grade3_2st_step_540,2-5단원. 들이와 무게 (L / mL / kg / g),7,사과 5$kg$ 상자에서 1$kg$ 700$g$을 먹었습니다 남은 무게는?,3$kg$ 300$g$,"5000$g$에서 1700$g$을 빼는 것과 같아. 계산하면 3300$g$이니까 3$kg$ 300$g$이 남은 거지."
grade3_2st_step_541,2-5단원. 들이와 무게 (L / mL / kg / g),7,1.2$kg$은 몇 $g$입니까?,1200$g$,"1$kg$은 1000$g$이고 0.2$kg$은 200$g$이야. 둘을 합치면 1200$g$이 된단다. 소수를 $g$으로 잘 바꿨어!"
grade3_2st_step_542,2-5단원. 들이와 무게 (L / mL / kg / g),7,물 400$mL$와 식초 150$mL$를 섞으면 전체 들이는?,550$mL$,"단순한 덧셈 문제야. $400 + 150 = 550$! 단위가 $mL$로 같으니 그대로 더해주면 끝!"
grade3_2st_step_543,2-5단원. 들이와 무게 (L / mL / kg / g),7,저울의 수평을 이용하여 무게를 비교하는 도구는?,윗접시저울,"양쪽 접시에 물건을 올려서 어느 쪽으로 기우는지 보는 저울이야. 수평이 되면 무게가 같다는 뜻이지."
grade3_2st_step_544,2-5단원. 들이와 무게 (L / mL / kg / g),7,7$L$ 50$mL$는 몇 $mL$입니까?,7050$mL$,"이 문제 틀리는 친구들 많아! 7$L$는 7000$mL$니까 50을 더하면 7050이야. 750이라고 쓰지 않게 조심해!"
grade3_2st_step_545,2-5단원. 들이와 무게 (L / mL / kg / g),7,4$kg$ 200$g$ + 3$kg$ 900$g$의 값은?,8$kg$ 100$g$,"$g$끼리 더해 1100$g$이니 1$kg$ 받아올림! $4+3+1 = 8$이니까 정답은 8$kg$ 100$g$이야."
grade3_2st_step_546,2-5단원. 들이와 무게 (L / mL / kg / g),7,들이의 단위 $L$는 '리터'라고 읽습니다 그럼 $mL$는?,밀리리터,"앞에 붙은 'm'은 1000분의 1을 뜻하는 '밀리'라는 뜻이야. 그래서 밀리리터라고 읽는단다."
grade3_2st_step_547,2-5단원. 들이와 무게 (L / mL / kg / g),7,무게의 단위 $g$은 '그램'입니다 그럼 $kg$은?,킬로그램,"앞에 붙은 'k'는 1000배를 뜻하는 '킬로'야. 그래서 킬로그램이라고 읽는단다. 거리의 $km$랑 똑같지?"
grade3_2st_step_548,2-5단원. 들이와 무게 (L / mL / kg / g),7,1$L$ 800$mL$ + 1200$mL$의 값은?,3$L$,"1200$mL$는 1$L$ 200$mL$지? 원래 있던 1$L$ 800$mL$와 더하면 $mL$가 딱 1000이 되어 1$L$가 더 생겨. 그래서 총 3$L$!"
grade3_2st_step_549,2-5단원. 들이와 무게 (L / mL / kg / g),7,지우개 10개의 무게가 200$g$이면 지우개 1개는?,20$g$,"나눗셈을 써보자. $200 \div 10 = 20$이지? 그래서 지우개 한 개의 무게는 20$g$이 된단다."
grade3_2st_step_550,2-5단원. 들이와 무게 (L / mL / kg / g),7,들이와 무게 중 '무거운 정도'를 나타내는 것은?,무게,"들이는 그릇에 담기는 '양'을 말하고, 무게는 물건이 '무거운 정도'를 말하는 거란다. 차이점을 잘 기억해!"
grade3_2st_step_551,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,조사한 자료를 표로 정리하면 어떤 점이 좋습니까?,전체 수를 한눈에 알기 쉽다,"표는 자료를 항목별로 묶어 숫자로 보여주기 때문에, 전체가 몇 명인지, 어디가 제일 많은지 한눈에 쏙 들어온단다."
grade3_2st_step_552,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프에서 큰 그림이 10명 작은 그림이 1명을 나타낼 때 23명은?,큰 그림 2개 작은 그림 3개,"십의 자리 숫자인 2만큼 큰 그림을 그려주고, 일의 자리 숫자인 3만큼 작은 그림을 그려주면 완벽한 그림그래프가 돼!"
grade3_2st_step_553,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프를 보고 알 수 있는 사실이 아닌 것은?,조사한 사람의 주소,"그림그래프는 수량이나 크기를 비교하기 위한 자료야. 개인적인 정보인 주소 같은 건 알 수 없단다."
grade3_2st_step_554,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프에서 그림의 크기가 클수록 나타내는 수는 어떻게 되나요?,커집니다,"보통 큰 그림은 10이나 100을 나타내고 작은 그림은 1이나 10을 나타내. 그래서 그림이 클수록 더 큰 수를 상징한단다."
grade3_2st_step_555,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,별 모양 그림 한 개가 100명을 나타낼 때 별 5개는 몇 명?,500명,"별 하나가 100명이니까 $100 \times 5 = 500$! 그림의 개수에 단위 숫자를 곱해주기만 하면 돼."
grade3_2st_step_556,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,자료를 정리할 때 중복되거나 빠뜨리지 않기 위해 사용하는 방법은?,$\text{/}$ 또는 $\bigcirc$ 표시하며 세기,"자료를 하나씩 셀 때마다 빗금($\text{/}$)을 긋거나 동그라미를 치면 실수 없이 정확하게 셀 수 있단다."
grade3_2st_step_557,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프에서 사과 그림이 10개 포도 그림이 5개일 때 사과가 포도의 몇 배?,2배,"사과 10은 포도 5의 딱 2배지? $(10 \div 5 = 2)$ 그래프를 보면 양의 차이를 배수로도 쉽게 알 수 있어."
grade3_2st_step_558,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,표에서 각 항목의 수량을 모두 더한 값을 무엇이라고 하나요?,합계,"모든 숫자를 다 더해서 나온 전체 숫자를 '합계'라고 불러. 자료 조사가 잘 됐는지 확인하는 기준이 되지."
grade3_2st_step_559,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프의 제목은 보통 어디에 적습니까?,그래프의 위쪽,"이 그래프가 무엇을 조사한 것인지 알려주는 제목은 가장 잘 보이는 위쪽에 적어주는 게 약속이야."
grade3_2st_step_560,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,큰 그림이 100 작은 그림이 10일 때 450을 나타내려면?,큰 그림 4개 작은 그림 5개,"백의 자리 4만큼 큰 그림을, 십의 자리 5만큼 작은 그림을 그리면 돼. 일의 자리가 0이라 더 작은 그림은 필요 없겠네!"
grade3_2st_step_561,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,자료를 보고 가장 많은 것과 가장 적은 것의 차를 구하려면?,(가장 큰 수) $-$ (가장 작은 수),"표에서 가장 숫자가 큰 것과 작은 것을 찾아 뺄셈을 해보렴. 그게 바로 두 자료의 차이란다."
grade3_2st_step_562,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프를 그릴 때 그림의 모양은 어떻게 정하는 게 좋을까요?,조사 내용과 관련 있는 모양,"사과 수량을 조사한다면 사과 모양으로, 자동차 수라면 자동차 모양으로 그리는 게 누구나 알아보기 쉽겠지?"
grade3_2st_step_563,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,표에서 '기타' 항목은 언제 사용합니까?,수량이 너무 적은 항목들이 많을 때,"일일이 다 적기에 너무 적은 자료들은 '기타'라는 이름으로 하나로 묶어버리면 표가 아주 깔끔해진단다."
grade3_2st_step_564,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프에서 스마일 그림 한 개가 10명을 나타낼 때 80명은?,스마일 8개,"$80 \div 10 = 8$이니까 스마일 얼굴을 8개 예쁘게 그려주면 된단다."
grade3_2st_step_565,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프의 장점은 지도의 어느 지역에 얼마나 있는지 알기 [ ] 것입니다?,쉬운,"그림그래프를 지도 위에 나타내면 어느 지역에 생산량이 많은지 한눈에 파악하기 정말 좋단다."
grade3_2st_step_566,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,표를 보고 합계가 조사한 전체 수와 다르면 어떻게 해야 할까요?,다시 세어본다,"합계가 틀리다면 중간에 숫자를 잘못 셌거나 빠뜨린 자료가 있다는 뜻이야. 다시 천천히 세어봐야 해!"
grade3_2st_step_567,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,큰 그림 100 작은 그림 10일 때 그림그래프에 큰 그림 3개 작은 그림 2개가 있다면?,320,"100이 3개면 300, 10이 2개면 20! 둘을 합치면 320이 되는구나. 그림을 숫자로 바꾸는 것도 참 쉽지?"
grade3_2st_step_568,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,조사한 자료의 종류가 5가지일 때 표의 칸은 합계 포함 최소 몇 칸?,6칸,"조사 항목 5칸에다가 모두 더한 값을 적을 합계 칸 1칸이 더 필요해. 그래서 총 6칸이 된단다."
grade3_2st_step_569,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프에서 나타내는 단위(100 / 10 등)를 무엇이라고 합니까?,범례(또는 단위),"그림 하나가 얼마를 뜻하는지 설명해주는 부분을 말해. 이걸 먼저 확인해야 그래프를 정확히 읽을 수 있어."
grade3_2st_step_570,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,어느 마을의 소 250마리를 큰 그림(100) 작은 그림(10)으로 나타내면?,큰 그림 2개 작은 그림 5개,"200은 큰 그림 2개로, 50은 작은 그림 5개로 나타낼 수 있어. 소 모양 그림으로 그리면 참 귀엽겠지?"
grade3_2st_step_571,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,표를 그림그래프로 바꿀 때 가장 먼저 해야 할 일은?,그림이 나타낼 단위 정하기,"큰 그림이 몇 명을 나타낼지, 작은 그림은 몇 명을 나타낼지 단위를 정하는 게 그래프 그리기의 시작이야."
grade3_2st_step_572,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,표에서 가장 큰 숫자가 45일 때 그림 단위를 100으로 잡으면 될까요?,아니오,"나타낼 숫자가 45밖에 안 되는데 단위를 100으로 잡으면 그림을 그릴 수가 없겠지? 자료에 맞는 단위를 골라야 해."
grade3_2st_step_573,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,자료 조사 시 '가장 좋아하는 색깔'은 어떤 자료에 해당합니까?,질적으로 분류되는 자료,"숫자로 바로 나오는 게 아니라 '빨강', '파랑'처럼 종류별로 나누는 자료야. 이걸 세어서 숫자로 바꾸는 거지."
grade3_2st_step_574,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프에서 그림 개수가 똑같다면 수량도 무조건 같나요?,아니오,"그림의 모양이나 크기가 다르면 나타내는 수도 다를 수 있어. 반드시 단위 설명을 확인해야 한단다."
grade3_2st_step_575,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,서울 500명 부산 300명일 때 큰 그림(100)은 총 몇 개 필요할까?,8개,"서울에 5개, 부산에 3개가 필요하니까 합치면 총 8개의 큰 그림이 필요하단다."
grade3_2st_step_576,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,표를 보고 '기타'를 제외한 항목 중 2위인 항목을 찾으려면?,두 번째로 큰 숫자를 찾는다,"제일 큰 숫자가 1위, 그다음으로 큰 숫자가 바로 2위 항목이 되는 거야. 차례대로 순위를 매겨봐!"
grade3_2st_step_577,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,큰 그림은 10개 작은 그림은 1개일 때 99를 나타내려면?,큰 그림 9개 작은 그림 9개,"큰 그림 9개로 90을 만들고, 작은 그림 9개로 9를 만들면 돼. 그림이 아주 꽉 차 보이겠는걸?"
grade3_2st_step_578,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프의 단점이 있다면 무엇일까요?,정확한 수치를 읽기 어려울 때가 있다,"그림으로 그리다 보니 아주 작은 단위나 복잡한 숫자는 정확하게 표현하기가 조금 힘들 때도 있단다."
grade3_2st_step_579,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,학교별 학생 수를 조사했을 때 합계가 1000명입니다 100명 단위 그림은 몇 개?,10개,"$1000 \div 100 = 10$이니까 큰 그림 10개를 그리면 전체 학생 수를 다 나타낼 수 있어."
grade3_2st_step_580,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,표를 보고 '가장 적은 항목은 가장 많은 항목의 절반이다'가 맞는지 확인하려면?,가장 작은 수에 2를 곱해본다,"작은 수에 2를 곱해서 큰 수가 나오면 딱 절반인 게 맞지! 표의 숫자를 가지고 계산해보면 알 수 있어."
grade3_2st_step_581,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프에서 0명을 나타낼 때는 그림을 어떻게 하나요?,그리지 않는다,"수량이 0일 때는 아무런 그림도 그리지 않고 빈칸으로 두면 된단다. 아무것도 없다는 뜻이지!"
grade3_2st_step_582,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,자료 조사 계획 세우기에서 '누구를 대상으로' 조사할지 정하는 이유는?,조사의 목적을 분명히 하기 위해,"친구들을 조사할지, 어른들을 조사할지에 따라 결과가 달라지기 때문에 대상을 꼭 미리 정해야 해."
grade3_2st_step_583,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프에서 사람 1명이 1000명일 때 반 사람 모양은 몇 명?,500명,"그림을 반으로 뚝 자르면 나타내는 숫자도 반으로 줄어든단다. $1000 \div 2 = 500$이니까 500명이겠지?"
grade3_2st_step_584,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,표의 제목이 '우리 반 학생들이 좋아하는 운동'일 때 항목으로 알맞은 것은?,축구 야구 농구,"운동을 조사하니까 당연히 운동 종목들이 항목에 들어가야 해. 사과나 포도가 들어가면 안 되겠지?"
grade3_2st_step_585,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,어떤 자료를 그림그래프로 나타낼 때 가장 적절한 상황은?,지역별 특산물 생산량을 비교할 때,"지도 위에 특산물 그림을 그려 넣으면 어디서 무엇이 많이 나는지 정말 쉽게 알 수 있어서 자주 쓰인단다."
grade3_2st_step_586,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,표에서 '남학생'과 '여학생'으로 나누어 조사하는 것을 무엇이라 하나요?,분류,"기준(성별)을 세워서 자료를 종류별로 가르는 과정을 분류라고 해. 자료 정리의 핵심이지!"
grade3_2st_step_587,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프에서 10단위 그림은 없고 1단위 그림만 25개 있다면?,단위를 10으로 바꾸는 게 좋다,"그림을 25개나 그리는 건 너무 힘들잖아? 10개짜리 단위 그림을 만들면 7개만 그려도 되니 훨씬 편해져."
grade3_2st_step_588,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,표를 보고 '전체의 절반 이상이 찬성했다'를 알 수 있는 방법은?,찬성 수가 합계의 절반보다 큰지 확인,"합계를 2로 나눈 값보다 찬성하는 사람의 숫자가 더 크면 절반 이상이라고 말할 수 있단다."
grade3_2st_step_589,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프를 그릴 때 그림 사이의 간격은 어떻게 해야 할까요?,일정하게 띄운다,"그림들이 너무 붙어있거나 들쑥날쑥하면 보기에 안 좋아. 일정한 간격으로 예쁘게 배치해야 해."
grade3_2st_step_590,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,자료의 수가 120 / 250 / 400일 때 그림 단위로 가장 좋은 것은?,100과 10, "백 단위 숫자가 많으니 100단위 큰 그림과 십 단위 작은 그림 두 종류를 쓰면 가장 깔끔하단다."
grade3_2st_step_591,2-6단원. 자료와 그림그래프 (표와 그림그래프),8,그림그래프에서 그림이 가장 많이 그려진 항목의 특징은?,수량이 가장 많다,"당연히 숫자가 클수록 그림도 많이 그려지겠지? 그래서 가장 긴 줄이나 가장 많은 그림이 있는 게 1위야."
